collection,transcript,reason
Eng-NA,NewmanRatner/Interviews/10/6785KS.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/6815KG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/6818AP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/6825MT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/6826LD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/6878SK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7013VD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7018NB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7061AS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7075MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7099EH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7119CM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7120CB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7162MB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7183TB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7222MD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7236FB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7251TR.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7252PD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7300AP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7419EB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/10/7444IJ.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7534EM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7553JT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7658LT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/10/7660HK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4269LP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4273WC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/4310AM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/4452CM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4592HVG.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/4619WZ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4629AB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4641CC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4650KS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4664AM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4687NH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4697JK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4708IB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4724LM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/4731SA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4734ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4743NA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4767JC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4801RB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4802JP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4814BS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4825GG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4854MP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/4858CM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4866AC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4903LS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4929MM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/4997LM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5013LA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5039MB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5057MS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5066WT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5111CG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5118PM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5193HB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5196AVI.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5224EZS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5244RE.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5244SE.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5266EC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5303CW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5346GG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5365DL.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5440JJ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5443AO.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5449NG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5474ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5482DF.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5540LD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5543EF.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5550VS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5561AC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5563DB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5571FW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5573IH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5585ME.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5593SH.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5609DW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5623AT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5630WS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5661AP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5694MC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5707RT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5733LE.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5777FC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5794ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5820CP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5837AK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5837JK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5859ME.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5878SC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5903AE.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5923MW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5928RL.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5929LD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5936SR.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5949DL.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5954ML.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/5965PC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/5977QJ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6043AM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6047JC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6071WB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6206MP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6314AK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6337NK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6453HS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6454MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6493TM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6598JM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6626SW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6630TM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6691MW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6757JC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6785KS.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6815KG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6818AP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/6825MT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6826LD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/6878SK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/7013VD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7018NB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7061AS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/7075MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7099EH.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7119CM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7120CB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7162MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7183TB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7222MD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7236FB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/11/7252PD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7300AP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7419EB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7444IJ.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7534EM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7553JT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7660HK.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/11/7814NB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/4269LP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5013LA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5057MS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5196AVI.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5244RE.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5244SE.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5266EC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5303CW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5440JJ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5482DF.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5543EF.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5550VS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5561AC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5563DB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5593SH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5609DW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5623AT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5630WS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5661AP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5694MC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5707RT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5733LE.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5777FC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5794ES.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5820CP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5859ME.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5878SC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/5923MW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5928RL.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5936SR.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5949DL.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/5965PC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6043AM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6047JC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6206MP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/6314AK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6337NK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6510LC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6598JM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6626SW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/6630TM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6691MW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6757JC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6825MT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6826LD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/6878SK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/18/7018NB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7061AS.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7099EH.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7120CB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7246FB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7534EM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7553JT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/18/7814NB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4269LP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4273WC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4310AM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4452CM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4619WZ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4629AB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4641CC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4650KS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4664AM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4687NH.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4697JK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4708IB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4724LM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4731SA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4734ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4743NA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4767JC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4801RB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4802JP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4814BS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4825GG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4854MP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4858CM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4866AC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4903LS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4929MM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/4946RC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/4997LM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5013LA.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5039MB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5057MS.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5066WT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5073AC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5111CG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5118PM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5193HB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5196AVI.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5224EZ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5266EC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5303CW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5346GG.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5365DL.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5440JJ.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5443AO.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5449NG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5474ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5482DF.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5540LD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5543EF.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5550VS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5561AC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5563DB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5571FW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5573IH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5585ME.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5593SH.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5609DW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5623AT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5630WS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5661AP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5694MC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5707RT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5733LBE.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5777FC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5794ES.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5820CP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5837AK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5837JK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5859ME.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5878SC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5903AE.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5923MW.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5928RL.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5928RLAdult.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5929LD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5936SR.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5949DL.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/5954ML.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5965PC.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/5977QJ.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6043AM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6047JC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6071WB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6206MP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6314AK.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6337NK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6453HS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6454MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6493TM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6510LC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6598JM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6626SW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6630TM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6691MW.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6757JC.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6785KS.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6815KG.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/6818AP.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6825MT.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6826LD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/6878SK.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7013VD.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7018NB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7061AS.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7075MB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7099EH.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7119CM.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7120CB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7162MB.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7183TB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7222MD.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7236FB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7251TR.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7300AP.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7419EB.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7444IJ.cha,weak_text_identity
Eng-NA,NewmanRatner/Interviews/24/7534EM.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7553JT.cha,duplicate_original_id
Eng-NA,NewmanRatner/Interviews/24/7658LT.cha,duplicate_original_id
