age_group,baseline_top_position,verb,subject,spacy_frequency,ud_frequency,spacy_table_available,ud_table_available
24-36mo,1,be,wipe,10.0,0.0,True,True
24-36mo,1,be,wiper,2.0,0.0,True,True
24-36mo,1,be,wipie,1.0,0.0,True,True
24-36mo,1,be,wir,20.0,0.0,True,True
24-36mo,1,be,wird,2.0,0.0,True,True
24-36mo,1,be,wire,1.0,1.0,True,True
24-36mo,1,be,wirklich,1.0,0.0,True,True
24-36mo,1,be,wisconsin,2.0,0.0,True,True
24-36mo,1,be,wish,3.0,0.0,True,True
24-36mo,1,be,wissen,1.0,0.0,True,True
24-36mo,1,be,witch,18.0,4.0,True,True
24-36mo,1,be,witch'll,1.0,0.0,True,True
24-36mo,1,be,wix,1.0,0.0,True,True
24-36mo,1,be,woah,1.0,0.0,True,True
24-36mo,1,be,wobbly,1.0,0.0,True,True
24-36mo,1,be,wofür,1.0,0.0,True,True
24-36mo,1,be,wohl,1.0,0.0,True,True
24-36mo,1,be,wok,2.0,0.0,True,True
24-36mo,1,be,wolf,26.0,0.0,True,True
24-36mo,1,be,wolfie,3.0,1.0,True,True
24-36mo,1,be,wolk,1.0,0.0,True,True
24-36mo,1,be,wollt,2.0,0.0,True,True
24-36mo,1,be,wollte,2.0,0.0,True,True
24-36mo,1,be,woman,15.0,2.0,True,True
24-36mo,1,be,womble,2.0,0.0,True,True
24-36mo,1,be,wombles,1.0,0.0,True,True
24-36mo,1,be,wonder,1.0,0.0,True,True
24-36mo,1,be,woo,1.0,0.0,True,True
24-36mo,1,be,wood,8.0,1.0,True,True
24-36mo,1,be,wood'll,1.0,0.0,True,True
24-36mo,1,be,wood+louse,1.0,0.0,True,True
24-36mo,1,be,woodchuck,1.0,1.0,True,True
24-36mo,1,be,woodpecker,0.0,1.0,True,True
24-36mo,1,be,woody,5.0,2.0,True,True
24-36mo,1,be,wool,1.0,1.0,True,True
24-36mo,1,be,word,125.0,14.0,True,True
24-36mo,1,be,work,21.0,3.0,True,True
24-36mo,1,be,worker,3.0,1.0,True,True
24-36mo,1,be,working,1.0,0.0,True,True
24-36mo,1,be,workman,2.0,0.0,True,True
24-36mo,1,be,workmanship,1.0,0.0,True,True
24-36mo,1,be,world,8.0,0.0,True,True
24-36mo,1,be,worm,20.0,7.0,True,True
24-36mo,1,be,worry,1.0,0.0,True,True
24-36mo,1,be,wound,3.0,0.0,True,True
24-36mo,1,be,wow_wow,1.0,0.0,True,True
24-36mo,1,be,wrap,2.0,0.0,True,True
24-36mo,1,be,wrapper,1.0,0.0,True,True
24-36mo,1,be,wrecker,1.0,0.0,True,True
24-36mo,1,be,wrench,4.0,0.0,True,True
24-36mo,1,be,wrist,5.0,0.0,True,True
24-36mo,1,be,wristwatch,1.0,0.0,True,True
24-36mo,1,be,write,1.0,0.0,True,True
24-36mo,1,be,writing,11.0,1.0,True,True
24-36mo,1,be,wrong,1.0,0.0,True,True
24-36mo,1,be,wu,1.0,0.0,True,True
24-36mo,1,be,wurst,1.0,0.0,True,True
24-36mo,1,be,www,7.0,0.0,True,True
24-36mo,1,be,wäre,1.0,0.0,True,True
24-36mo,1,be,wün,1.0,0.0,True,True
24-36mo,1,be,x,3.0,1.0,True,True
24-36mo,1,be,xam,1.0,0.0,True,True
24-36mo,1,be,xatūl,1.0,0.0,True,True
24-36mo,1,be,xo,1.0,0.0,True,True
24-36mo,1,be,xor,1.0,0.0,True,True
24-36mo,1,be,xxx,519.0,0.0,True,True
24-36mo,1,be,xylophone,3.0,0.0,True,True
24-36mo,1,be,x–ray,0.0,1.0,True,True
24-36mo,1,be,y,21.0,0.0,True,True
24-36mo,1,be,ya,70.0,0.0,True,True
24-36mo,1,be,yadāyim,1.0,0.0,True,True
24-36mo,1,be,yaḳōl,1.0,0.0,True,True
24-36mo,1,be,yarn,2.0,1.0,True,True
24-36mo,1,be,yatten,1.0,0.0,True,True
24-36mo,1,be,yawn,1.0,0.0,True,True
24-36mo,1,be,yawning,3.0,0.0,True,True
24-36mo,1,be,yaya,2.0,0.0,True,True
24-36mo,1,be,ye,2.0,0.0,True,True
24-36mo,1,be,yea,2.0,0.0,True,True
24-36mo,1,be,yeah,1.0,0.0,True,True
24-36mo,1,be,year,7.0,0.0,True,True
24-36mo,1,be,yeh,36.0,0.0,True,True
24-36mo,1,be,yell,1.0,0.0,True,True
24-36mo,1,be,yelling,1.0,0.0,True,True
24-36mo,1,be,yellow,25.0,7.0,True,True
24-36mo,1,be,yellowy,1.0,0.0,True,True
24-36mo,1,be,yep,1.0,0.0,True,True
24-36mo,1,be,yer,1.0,0.0,True,True
24-36mo,1,be,yes,4.0,0.0,True,True
24-36mo,1,be,yesterday,6.0,0.0,True,True
24-36mo,1,be,yicxāq,1.0,0.0,True,True
24-36mo,1,be,yinas,1.0,0.0,True,True
24-36mo,1,be,yo,2.0,0.0,True,True
24-36mo,1,be,yoghurt,9.0,0.0,True,True
24-36mo,1,be,yogurt,4.0,0.0,True,True
24-36mo,1,be,yoku,1.0,0.0,True,True
24-36mo,1,be,yolanda,2.0,0.0,True,True
24-36mo,1,be,yolk,3.0,1.0,True,True
24-36mo,1,be,yom,1.0,0.0,True,True
24-36mo,1,be,york,1.0,1.0,True,True
24-36mo,1,be,yošēvet,1.0,0.0,True,True
24-36mo,1,be,you,33050.0,532.0,True,True
24-36mo,1,be,you_all,48.0,0.0,True,True
24-36mo,1,be,you_know,7.0,0.0,True,True
24-36mo,1,be,you_see,2.0,0.0,True,True
24-36mo,1,be,young,1.0,0.0,True,True
24-36mo,1,be,your,152.0,4.0,True,True
24-36mo,1,be,yourn,1.0,0.0,True,True
24-36mo,1,be,yours,163.0,0.0,True,True
24-36mo,1,be,yourself,1.0,0.0,True,True
24-36mo,1,be,yoyo+man,1.0,0.0,True,True
24-36mo,1,be,yoyos,1.0,0.0,True,True
24-36mo,1,be,yuc,1.0,0.0,True,True
24-36mo,1,be,yuck,1.0,0.0,True,True
24-36mo,1,be,yucky,1.0,1.0,True,True
24-36mo,1,be,yum,4.0,0.0,True,True
24-36mo,1,be,yummy,6.0,1.0,True,True
24-36mo,1,be,yup,1.0,0.0,True,True
24-36mo,1,be,yvette,1.0,0.0,True,True
24-36mo,1,be,yyy,7.0,0.0,True,True
24-36mo,1,be,z,10.0,1.0,True,True
24-36mo,1,be,zaab,1.0,0.0,True,True
24-36mo,1,be,zara,1.0,0.0,True,True
24-36mo,1,be,ze,5.0,0.0,True,True
24-36mo,1,be,zebra,30.0,3.0,True,True
24-36mo,1,be,zee,2.0,0.0,True,True
24-36mo,1,be,zeig,8.0,0.0,True,True
24-36mo,1,be,zeigen,2.0,0.0,True,True
24-36mo,1,be,zeigst,1.0,0.0,True,True
24-36mo,1,be,zeke,1.0,0.0,True,True
24-36mo,1,be,zero,2.0,0.0,True,True
24-36mo,1,be,zeze,2.0,0.0,True,True
24-36mo,1,be,zhivee,1.0,0.0,True,True
24-36mo,1,be,zic,2.0,0.0,True,True
24-36mo,1,be,zieh,1.0,0.0,True,True
24-36mo,1,be,zien,1.0,0.0,True,True
24-36mo,1,be,zip,3.0,0.0,True,True
24-36mo,1,be,zipper,3.0,2.0,True,True
24-36mo,1,be,zo,4.0,0.0,True,True
24-36mo,1,be,zoe,1.0,0.0,True,True
24-36mo,1,be,zolcsi,1.0,0.0,True,True
24-36mo,1,be,zoli,5.0,0.0,True,True
24-36mo,1,be,zolika,1.0,0.0,True,True
24-36mo,1,be,zone,2.0,0.0,True,True
24-36mo,1,be,zoo,21.0,3.0,True,True
24-36mo,1,be,zsuzsi,1.0,0.0,True,True
24-36mo,1,be,zucchini,2.0,0.0,True,True
24-36mo,1,be,zug,1.0,0.0,True,True
24-36mo,1,be,zugeguckt,1.0,0.0,True,True
24-36mo,1,be,zurg,1.0,0.0,True,True
24-36mo,1,be,zusamman,3.0,0.0,True,True
24-36mo,1,be,zwei,1.0,0.0,True,True
24-36mo,1,be,zzz,1.0,0.0,True,True
24-36mo,1,be,zárjuk,2.0,0.0,True,True
24-36mo,1,be,zárva,6.0,0.0,True,True
24-36mo,1,be,édesanyukád,1.0,0.0,True,True
24-36mo,1,be,én,27.0,0.0,True,True
24-36mo,1,be,és,1.0,0.0,True,True
24-36mo,1,be,înţele,2.0,0.0,True,True
24-36mo,1,be,ôneki,1.0,0.0,True,True
24-36mo,1,be,ötöst,1.0,0.0,True,True
24-36mo,1,be,úgy,2.0,0.0,True,True
24-36mo,1,be,überlegt,2.0,0.0,True,True
24-36mo,1,be,üveg,1.0,0.0,True,True
24-36mo,1,be,ăla,1.0,0.0,True,True
24-36mo,1,be,ăsta,1.0,0.0,True,True
24-36mo,1,be,şi,4.0,0.0,True,True
24-36mo,1,be,ʔanāxnu,2.0,0.0,True,True
24-36mo,1,be,ʔatā,4.0,0.0,True,True
24-36mo,1,be,ʔaz,1.0,0.0,True,True
24-36mo,1,be,ʔēyfo,2.0,0.0,True,True
24-36mo,1,be,ʔēyze,1.0,0.0,True,True
24-36mo,1,be,ʔotānu,1.0,0.0,True,True
24-36mo,1,be,ʔotḳā,1.0,0.0,True,True
24-36mo,1,be,ʔōṭo,1.0,0.0,True,True
24-36mo,1,be,ʕaḳšāyw,1.0,0.0,True,True
24-36mo,1,be,ʕoṣīm,2.0,0.0,True,True
24-36mo,1,be,你,1.0,0.0,True,True
24-36mo,1,be,依,2.0,0.0,True,True
24-36mo,1,be,先生,1.0,0.0,True,True
24-36mo,1,be,咩,1.0,0.0,True,True
24-36mo,1,be,哎吔,1.0,0.0,True,True
24-36mo,1,be,哥哥,1.0,0.0,True,True
24-36mo,1,be,喎,2.0,0.0,True,True
24-36mo,1,be,奶奶,1.0,0.0,True,True
24-36mo,1,be,小丑,1.0,0.0,True,True
24-36mo,1,be,燈,1.0,0.0,True,True
24-36mo,1,be,阿嫲,2.0,0.0,True,True
24-36mo,3,do,'s,1.0,0.0,True,True
24-36mo,3,do,a,5.0,0.0,True,True
24-36mo,3,do,aaron,3.0,3.0,True,True
24-36mo,3,do,abba,1.0,1.0,True,True
24-36mo,3,do,abby,2.0,2.0,True,True
24-36mo,3,do,abe,1.0,2.0,True,True
24-36mo,3,do,abigail,1.0,0.0,True,True
24-36mo,3,do,abner,1.0,0.0,True,True
24-36mo,3,do,ach,1.0,0.0,True,True
24-36mo,3,do,achoo,1.0,0.0,True,True
24-36mo,3,do,action_man,1.0,0.0,True,True
24-36mo,3,do,adam,12.0,12.0,True,True
24-36mo,3,do,address,1.0,0.0,True,True
24-36mo,3,do,adult,1.0,0.0,True,True
24-36mo,3,do,aeroplane,2.0,0.0,True,True
24-36mo,3,do,agra,2.0,2.0,True,True
24-36mo,3,do,airplane,3.0,1.0,True,True
24-36mo,3,do,airways,1.0,0.0,True,True
24-36mo,3,do,ajax,1.0,0.0,True,True
24-36mo,3,do,al,2.0,0.0,True,True
24-36mo,3,do,aladar,1.0,1.0,True,True
24-36mo,3,do,alarm,1.0,0.0,True,True
24-36mo,3,do,alex,9.0,0.0,True,True
24-36mo,3,do,alexandra,0.0,3.0,True,True
24-36mo,3,do,alfie,1.0,0.0,True,True
24-36mo,3,do,ali,1.0,0.0,True,True
24-36mo,3,do,alice,3.0,0.0,True,True
24-36mo,3,do,alicia,1.0,0.0,True,True
24-36mo,3,do,alien,1.0,0.0,True,True
24-36mo,3,do,all,42.0,4.0,True,True
24-36mo,3,do,all_gone,1.0,0.0,True,True
24-36mo,3,do,allen,1.0,1.0,True,True
24-36mo,3,do,allie,0.0,1.0,True,True
24-36mo,3,do,alligator,2.0,0.0,True,True
24-36mo,3,do,allison,1.0,0.0,True,True
24-36mo,3,do,alphabet,1.0,0.0,True,True
24-36mo,3,do,amanda,1.0,0.0,True,True
24-36mo,3,do,ambulance,7.0,0.0,True,True
24-36mo,3,do,amy,9.0,2.0,True,True
24-36mo,3,do,ana,2.0,2.0,True,True
24-36mo,3,do,anderson,1.0,0.0,True,True
24-36mo,3,do,andrew,3.0,1.0,True,True
24-36mo,3,do,andy,12.0,2.0,True,True
24-36mo,3,do,andy_candy,1.0,0.0,True,True
24-36mo,3,do,animal,20.0,12.0,True,True
24-36mo,3,do,ann,1.0,0.0,True,True
24-36mo,3,do,anna,8.0,0.0,True,True
24-36mo,3,do,anne,20.0,0.0,True,True
24-36mo,3,do,anns,1.0,0.0,True,True
24-36mo,3,do,annual,1.0,0.0,True,True
24-36mo,3,do,ansley,1.0,1.0,True,True
24-36mo,3,do,ant,3.0,2.0,True,True
24-36mo,3,do,antelope,0.0,1.0,True,True
24-36mo,3,do,any,6.0,2.0,True,True
24-36mo,3,do,anybody,7.0,2.0,True,True
24-36mo,3,do,anyone,4.0,0.0,True,True
24-36mo,3,do,anything,7.0,3.0,True,True
24-36mo,3,do,apple,9.0,1.0,True,True
24-36mo,3,do,apricot,1.0,0.0,True,True
24-36mo,3,do,april,2.0,3.0,True,True
24-36mo,3,do,apron,1.0,0.0,True,True
24-36mo,3,do,aquarium,1.0,0.0,True,True
24-36mo,3,do,aran,2.0,0.0,True,True
24-36mo,3,do,argument,1.0,0.0,True,True
24-36mo,3,do,ari,6.0,3.0,True,True
24-36mo,3,do,arm,7.0,3.0,True,True
24-36mo,3,do,arnold,1.0,0.0,True,True
24-36mo,3,do,arthur,1.0,0.0,True,True
24-36mo,3,do,artist,2.0,0.0,True,True
24-36mo,3,do,as_well,3.0,0.0,True,True
24-36mo,3,do,au,1.0,0.0,True,True
24-36mo,3,do,auby,1.0,0.0,True,True
24-36mo,3,do,auchela,0.0,1.0,True,True
24-36mo,3,do,aunt,0.0,4.0,True,True
24-36mo,3,do,aunt_mary,1.0,0.0,True,True
24-36mo,3,do,aunt_niece,1.0,0.0,True,True
24-36mo,3,do,auntcarey,0.0,1.0,True,True
24-36mo,3,do,auntie,2.0,0.0,True,True
24-36mo,3,do,auntie_eleanor,1.0,0.0,True,True
24-36mo,3,do,auntie_janet,1.0,0.0,True,True
24-36mo,3,do,auntie_lwww,1.0,0.0,True,True
24-36mo,3,do,auntie_mabel,3.0,0.0,True,True
24-36mo,3,do,aunty,1.0,0.0,True,True
24-36mo,3,do,aunty_awww,1.0,0.0,True,True
24-36mo,3,do,aunty_mabel,2.0,0.0,True,True
24-36mo,3,do,aww,1.0,0.0,True,True
24-36mo,3,do,awww,7.0,0.0,True,True
24-36mo,3,do,aye,1.0,0.0,True,True
24-36mo,3,do,baaee,6.0,5.0,True,True
24-36mo,3,do,baas,1.0,0.0,True,True
24-36mo,3,do,baba,6.0,0.0,True,True
24-36mo,3,do,babar,3.0,2.0,True,True
24-36mo,3,do,babe,1.0,0.0,True,True
24-36mo,3,do,baboo,2.0,0.0,True,True
24-36mo,3,do,baby,177.0,59.0,True,True
24-36mo,3,do,back,2.0,0.0,True,True
24-36mo,3,do,backway,2.0,0.0,True,True
24-36mo,3,do,baddie,2.0,0.0,True,True
24-36mo,3,do,bag,3.0,0.0,True,True
24-36mo,3,do,bailey,1.0,1.0,True,True
24-36mo,3,do,ball,14.0,3.0,True,True
24-36mo,3,do,balloon,12.0,1.0,True,True
24-36mo,3,do,baloo,1.0,0.0,True,True
24-36mo,3,do,bambi,2.0,0.0,True,True
24-36mo,3,do,banana,4.0,1.0,True,True
24-36mo,3,do,band,1.0,1.0,True,True
24-36mo,3,do,bandaid,1.0,1.0,True,True
24-36mo,3,do,bang,14.0,1.0,True,True
24-36mo,3,do,banging,1.0,0.0,True,True
24-36mo,3,do,barbara,0.0,1.0,True,True
24-36mo,3,do,barber,3.0,0.0,True,True
24-36mo,3,do,barbie,2.0,0.0,True,True
24-36mo,3,do,bark,4.0,0.0,True,True
24-36mo,3,do,barking,1.0,0.0,True,True
24-36mo,3,do,barn,0.0,1.0,True,True
24-36mo,3,do,barney,3.0,0.0,True,True
24-36mo,3,do,bashful,1.0,0.0,True,True
24-36mo,3,do,basket,1.0,1.0,True,True
24-36mo,3,do,bat,3.0,3.0,True,True
24-36mo,3,do,bath,7.0,0.0,True,True
24-36mo,3,do,battery,1.0,1.0,True,True
24-36mo,3,do,be,1.0,0.0,True,True
24-36mo,3,do,bea,2.0,0.0,True,True
24-36mo,3,do,bean,4.0,1.0,True,True
24-36mo,3,do,bear,66.0,15.0,True,True
24-36mo,3,do,beauty,1.0,0.0,True,True
24-36mo,3,do,beaver,3.0,0.0,True,True
24-36mo,3,do,becca,1.0,1.0,True,True
24-36mo,3,do,becky,4.0,0.0,True,True
24-36mo,3,do,bed,9.0,1.0,True,True
24-36mo,3,do,bed+room,1.0,0.0,True,True
24-36mo,3,do,bee,10.0,2.0,True,True
24-36mo,3,do,beeba,1.0,0.0,True,True
24-36mo,3,do,beebah,1.0,0.0,True,True
24-36mo,3,do,beep,1.0,0.0,True,True
24-36mo,3,do,beetle,1.0,1.0,True,True
24-36mo,3,do,bell,3.0,0.0,True,True
24-36mo,3,do,bella,3.0,0.0,True,True
24-36mo,3,do,belly+button,1.0,0.0,True,True
24-36mo,3,do,bemjie,1.0,0.0,True,True
24-36mo,3,do,ben,6.0,0.0,True,True
24-36mo,3,do,benedict,1.0,0.0,True,True
24-36mo,3,do,benjamin,1.0,0.0,True,True
24-36mo,3,do,benny,1.0,0.0,True,True
24-36mo,3,do,bert,3.0,1.0,True,True
24-36mo,3,do,bethany,1.0,0.0,True,True
24-36mo,3,do,betsy,1.0,0.0,True,True
24-36mo,3,do,bettina,1.0,0.0,True,True
24-36mo,3,do,bianca'll,1.0,0.0,True,True
24-36mo,3,do,bib,3.0,0.0,True,True
24-36mo,3,do,bicycle,1.0,0.0,True,True
24-36mo,3,do,biddy,1.0,1.0,True,True
24-36mo,3,do,big,1.0,0.0,True,True
24-36mo,3,do,bike,4.0,0.0,True,True
24-36mo,3,do,bill,2.0,3.0,True,True
24-36mo,3,do,billy,3.0,0.0,True,True
24-36mo,3,do,bin,2.0,0.0,True,True
24-36mo,3,do,binman,1.0,0.0,True,True
24-36mo,3,do,bird,41.0,12.0,True,True
24-36mo,3,do,birdie,8.0,1.0,True,True
24-36mo,3,do,birdy,0.0,1.0,True,True
24-36mo,3,do,birmingham,1.0,0.0,True,True
24-36mo,3,do,birthday,1.0,0.0,True,True
24-36mo,3,do,biscuit,14.0,0.0,True,True
24-36mo,3,do,bit,3.0,0.0,True,True
24-36mo,3,do,bite,1.0,0.0,True,True
24-36mo,3,do,blackbird,1.0,0.0,True,True
24-36mo,3,do,blanket,1.0,0.0,True,True
24-36mo,3,do,blankie,1.0,0.0,True,True
24-36mo,3,do,blobby,1.0,0.0,True,True
24-36mo,3,do,block,1.0,3.0,True,True
24-36mo,3,do,blow,1.0,0.0,True,True
24-36mo,3,do,blue,12.0,0.0,True,True
24-36mo,3,do,bname,0.0,1.0,True,True
24-36mo,3,do,board,1.0,0.0,True,True
24-36mo,3,do,boat,8.0,1.0,True,True
24-36mo,3,do,bob,17.0,1.0,True,True
24-36mo,3,do,bob_the_builder,6.0,0.0,True,True
24-36mo,3,do,bobo,1.0,1.0,True,True
24-36mo,3,do,body,2.0,0.0,True,True
24-36mo,3,do,bone,3.0,0.0,True,True
24-36mo,3,do,boo_boo,1.0,0.0,True,True
24-36mo,3,do,booby,1.0,0.0,True,True
24-36mo,3,do,book,17.0,1.0,True,True
24-36mo,3,do,bookcase,1.0,0.0,True,True
24-36mo,3,do,boot,1.0,0.0,True,True
24-36mo,3,do,bootie,1.0,0.0,True,True
24-36mo,3,do,bopbop,1.0,0.0,True,True
24-36mo,3,do,bot_bot,1.0,0.0,True,True
24-36mo,3,do,botbot,3.0,0.0,True,True
24-36mo,3,do,both,9.0,5.0,True,True
24-36mo,3,do,bottle,4.0,0.0,True,True
24-36mo,3,do,bottom,1.0,0.0,True,True
24-36mo,3,do,bouncer,1.0,0.0,True,True
24-36mo,3,do,bow,6.0,0.0,True,True
24-36mo,3,do,bow_wow,1.0,0.0,True,True
24-36mo,3,do,bowling,0.0,1.0,True,True
24-36mo,3,do,box,10.0,3.0,True,True
24-36mo,3,do,boy,113.0,67.0,True,True
24-36mo,3,do,brain,1.0,1.0,True,True
24-36mo,3,do,brandon,1.0,1.0,True,True
24-36mo,3,do,bread,1.0,0.0,True,True
24-36mo,3,do,break,1.0,1.0,True,True
24-36mo,3,do,breakfast,4.0,0.0,True,True
24-36mo,3,do,breast,1.0,0.0,True,True
24-36mo,3,do,brenda,1.0,0.0,True,True
24-36mo,3,do,brian,9.0,1.0,True,True
24-36mo,3,do,brick,3.0,0.0,True,True
24-36mo,3,do,bridge,6.0,0.0,True,True
24-36mo,3,do,brittany,0.0,1.0,True,True
24-36mo,3,do,bro,3.0,0.0,True,True
24-36mo,3,do,broom,1.0,2.0,True,True
24-36mo,3,do,broomstick,2.0,0.0,True,True
24-36mo,3,do,brother,11.0,3.0,True,True
24-36mo,3,do,brown,2.0,1.0,True,True
24-36mo,3,do,bruce,1.0,1.0,True,True
24-36mo,3,do,brush,3.0,2.0,True,True
24-36mo,3,do,bubble,3.0,2.0,True,True
24-36mo,3,do,bubu,1.0,0.0,True,True
24-36mo,3,do,buck,1.0,0.0,True,True
24-36mo,3,do,buddy,1.0,0.0,True,True
24-36mo,3,do,bug,4.0,3.0,True,True
24-36mo,3,do,buggie,1.0,0.0,True,True
24-36mo,3,do,builder,2.0,0.0,True,True
24-36mo,3,do,building,2.0,0.0,True,True
24-36mo,3,do,bulgie,1.0,0.0,True,True
24-36mo,3,do,bulldozer,2.0,0.0,True,True
24-36mo,3,do,bumblebee,0.0,2.0,True,True
24-36mo,3,do,bunny,23.0,54.0,True,True
24-36mo,3,do,bunny+rabbit,7.0,0.0,True,True
24-36mo,3,do,burger,2.0,0.0,True,True
24-36mo,3,do,burn,1.0,0.0,True,True
24-36mo,3,do,burp,1.0,0.0,True,True
24-36mo,3,do,bus,11.0,1.0,True,True
24-36mo,3,do,bus'd,1.0,0.0,True,True
24-36mo,3,do,bush,1.0,0.0,True,True
24-36mo,3,do,buss,3.0,0.0,True,True
24-36mo,3,do,butch,1.0,0.0,True,True
24-36mo,3,do,butterfly,9.0,30.0,True,True
24-36mo,3,do,butterflys,1.0,0.0,True,True
24-36mo,3,do,button,11.0,3.0,True,True
24-36mo,3,do,buzz,0.0,1.0,True,True
24-36mo,3,do,c,2.0,0.0,True,True
24-36mo,3,do,c_ds,1.0,0.0,True,True
24-36mo,3,do,cabbage,1.0,0.0,True,True
24-36mo,3,do,caine,1.0,0.0,True,True
24-36mo,3,do,caitlin,1.0,0.0,True,True
24-36mo,3,do,cake,7.0,0.0,True,True
24-36mo,3,do,cal,2.0,0.0,True,True
24-36mo,3,do,calf,3.0,0.0,True,True
24-36mo,3,do,calpol,2.0,0.0,True,True
24-36mo,3,do,camel,4.0,0.0,True,True
24-36mo,3,do,can,1.0,0.0,True,True
24-36mo,3,do,candle,2.0,1.0,True,True
24-36mo,3,do,cape,0.0,1.0,True,True
24-36mo,3,do,captain,2.0,4.0,True,True
24-36mo,3,do,captain_rick,1.0,0.0,True,True
24-36mo,3,do,car,39.0,10.0,True,True
24-36mo,3,do,card,5.0,0.0,True,True
24-36mo,3,do,careful,0.0,1.0,True,True
24-36mo,3,do,carey,1.0,0.0,True,True
24-36mo,3,do,carl,7.0,0.0,True,True
24-36mo,3,do,carlos,1.0,1.0,True,True
24-36mo,3,do,caroline,15.0,0.0,True,True
24-36mo,3,do,caroline'll,1.0,0.0,True,True
24-36mo,3,do,carriage,1.0,0.0,True,True
24-36mo,3,do,carrot,4.0,0.0,True,True
24-36mo,3,do,cartoon,1.0,0.0,True,True
24-36mo,3,do,casey,0.0,2.0,True,True
24-36mo,3,do,cassandra,1.0,1.0,True,True
24-36mo,3,do,castle,3.0,0.0,True,True
24-36mo,3,do,cat,70.0,19.0,True,True
24-36mo,3,do,cat_in_the_hat,1.0,0.0,True,True
24-36mo,3,do,catch,1.0,0.0,True,True
24-36mo,3,do,caterpillar,0.0,27.0,True,True
24-36mo,3,do,caterpiller,0.0,1.0,True,True
24-36mo,3,do,catherine,1.0,0.0,True,True
24-36mo,3,do,cathy,4.0,2.0,True,True
24-36mo,3,do,catinthehat,0.0,1.0,True,True
24-36mo,3,do,cause,1.0,0.0,True,True
24-36mo,3,do,celery,3.0,0.0,True,True
24-36mo,3,do,cereal,1.0,1.0,True,True
24-36mo,3,do,cha,13.0,0.0,True,True
24-36mo,3,do,chair,2.0,1.0,True,True
24-36mo,3,do,chalk,3.0,0.0,True,True
24-36mo,3,do,change,3.0,0.0,True,True
24-36mo,3,do,charles,1.0,0.0,True,True
24-36mo,3,do,charlie,3.0,0.0,True,True
24-36mo,3,do,charlie_chalk,2.0,0.0,True,True
24-36mo,3,do,charlotte,17.0,0.0,True,True
24-36mo,3,do,chatter,1.0,0.0,True,True
24-36mo,3,do,chatty_baby,1.0,0.0,True,True
24-36mo,3,do,cheek,1.0,0.0,True,True
24-36mo,3,do,cheep_cheep,1.0,0.0,True,True
24-36mo,3,do,cheerleader,2.0,2.0,True,True
24-36mo,3,do,cheese,7.0,1.0,True,True
24-36mo,3,do,chef,2.0,2.0,True,True
24-36mo,3,do,cherry,2.0,0.0,True,True
24-36mo,3,do,chess,1.0,0.0,True,True
24-36mo,3,do,chick,1.0,0.0,True,True
24-36mo,3,do,chicken,25.0,20.0,True,True
24-36mo,3,do,child,31.0,36.0,True,True
24-36mo,3,do,childsname,3.0,0.0,True,True
24-36mo,3,do,chimp,2.0,0.0,True,True
24-36mo,3,do,chimpanzee,1.0,1.0,True,True
24-36mo,3,do,chip,3.0,0.0,True,True
24-36mo,3,do,chocolate,12.0,0.0,True,True
24-36mo,3,do,choo_choo,3.0,0.0,True,True
24-36mo,3,do,choo_choos,1.0,0.0,True,True
24-36mo,3,do,choochoo,1.0,0.0,True,True
24-36mo,3,do,chris,1.0,1.0,True,True
24-36mo,3,do,chris_mouse,1.0,0.0,True,True
24-36mo,3,do,christine,1.0,0.0,True,True
24-36mo,3,do,christmas,3.0,0.0,True,True
24-36mo,3,do,christmas+tree,3.0,0.0,True,True
24-36mo,3,do,christmas_annual,1.0,0.0,True,True
24-36mo,3,do,christopher,1.0,0.0,True,True
24-36mo,3,do,christopher_robin,1.0,0.0,True,True
24-36mo,3,do,chrystal,1.0,1.0,True,True
24-36mo,3,do,chucky,0.0,1.0,True,True
24-36mo,3,do,church,6.0,0.0,True,True
24-36mo,3,do,chya,1.0,0.0,True,True
24-36mo,3,do,cinderella,8.0,1.0,True,True
24-36mo,3,do,cindy,2.0,2.0,True,True
24-36mo,3,do,circle,9.0,1.0,True,True
24-36mo,3,do,claire,10.0,0.0,True,True
24-36mo,3,do,clare,2.0,0.0,True,True
24-36mo,3,do,clarks,1.0,0.0,True,True
24-36mo,3,do,cleaner,1.0,1.0,True,True
24-36mo,3,do,clever_cat,1.0,0.0,True,True
24-36mo,3,do,clifford,1.0,0.0,True,True
24-36mo,3,do,climb,1.0,0.0,True,True
24-36mo,3,do,clip,1.0,0.0,True,True
24-36mo,3,do,clock,3.0,2.0,True,True
24-36mo,3,do,clothe,2.0,0.0,True,True
24-36mo,3,do,cloud,1.0,0.0,True,True
24-36mo,3,do,clown,13.0,4.0,True,True
24-36mo,3,do,cname,0.0,17.0,True,True
24-36mo,3,do,coach,1.0,0.0,True,True
24-36mo,3,do,coat,5.0,0.0,True,True
24-36mo,3,do,cob,1.0,0.0,True,True
24-36mo,3,do,coca_cola,1.0,0.0,True,True
24-36mo,3,do,cockerel,5.0,0.0,True,True
24-36mo,3,do,coco,2.0,0.0,True,True
24-36mo,3,do,cody,0.0,4.0,True,True
24-36mo,3,do,coffee,2.0,1.0,True,True
24-36mo,3,do,coil,1.0,0.0,True,True
24-36mo,3,do,cold,0.0,1.0,True,True
24-36mo,3,do,colin,2.0,0.0,True,True
24-36mo,3,do,color,7.0,2.0,True,True
