collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,350,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,351,both,1,surface_forms,that,works,that,work,VERB,that,works,that,work,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,362,both,1,surface_forms,we,talking,we,talk,VERB,we,talking,we,talk,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,372,both,1,surface_forms,they,found,they,find,VERB,they,found,they,find,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,386,both,1,surface_forms,tiger,come,tiger,come,VERB,tiger,come,tiger,come,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,397,both,1,surface_forms,crane,lifted,crane,lift,VERB,crane,lifted,crane,lift,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,397,both,1,surface_forms,Thomas,set,thomas,set,VERB,Thomas,set,thomas,set,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,398,both,1,surface_forms,Thomas,waited,thomas,wait,VERB,Thomas,waited,thomas,wait,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,401,both,1,surface_forms,you,falling,you,fall,VERB,you,falling,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,403,both,1,surface_forms,you,sit,you,sit,VERB,you,sit,you,sit,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,404,both,1,surface_forms,he,been,he,be,AUX,he,been,he,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,415,both,1,surface_forms,fireworks,come,firework,come,VERB,fireworks,come,firework,come,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,422,both,1,surface_forms,we,were,we,be,AUX,we,were,we,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,435,both,1,surface_forms,it,getting,it,get,VERB,it,getting,it,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,436,both,1,surface_forms,we,turn,we,turn,VERB,we,turn,we,turn,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,452,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,466,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,489,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,505,both,1,surface_forms,I,hurt,i,hurt,VERB,I,hurt,i,hurt,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,507,both,1,surface_forms,I,hurt,i,hurt,VERB,I,hurt,i,hurt,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,510,both,1,surface_forms,you,hurt,you,hurt,VERB,you,hurt,you,hurt,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,537,both,1,surface_forms,you,falling,you,fall,VERB,you,falling,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,540,both,1,surface_forms,Mummy,catch,mummy,catch,VERB,Mummy,catch,mummy,catch,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,542,both,1,surface_forms,you,falling,you,fall,VERB,you,falling,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,552,both,1,surface_forms,you,falling,you,fall,VERB,you,falling,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,574,both,1,surface_forms,we,hide,we,hide,VERB,we,hide,we,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,577,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,581,both,1,surface_forms,it,gone,it,go,VERB,it,gone,it,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,585,both,1,surface_forms,you,scare,you,scare,VERB,you,scare,you,scare,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,591,both,1,surface_forms,lion,coming,lion,come,VERB,lion,coming,lion,come,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,613,both,1,surface_forms,you,count,you,count,VERB,you,count,you,count,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,636,both,1,surface_forms,sun,gone,sun,go,VERB,sun,gone,sun,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,648,both,1,surface_forms,day,finished,day,finish,VERB,day,finished,day,finish,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,650,both,1,surface_forms,sun,gone,sun,go,VERB,sun,gone,sun,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,656,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,659,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,678,both,1,surface_forms,you,like,you,like,VERB,you,like,you,like,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,799,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,801,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,809,both,1,surface_forms,I,said,i,say,VERB,I,said,i,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,817,both,1,surface_forms,you,said,you,say,VERB,you,said,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,821,both,1,surface_forms,you,say,you,say,VERB,you,say,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,839,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,846,both,1,surface_forms,you,hear,you,hear,VERB,you,hear,you,hear,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,850,both,1,surface_forms,you,think,you,think,VERB,you,think,you,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,863,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,865,both,1,surface_forms,you,lost,you,lose,VERB,you,lost,you,lose,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,871,both,1,surface_forms,you,found,you,find,VERB,you,found,you,find,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,885,both,1,surface_forms,you,can,you,can,AUX,you,can,you,can,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,894,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,895,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,898,both,1,surface_forms,you,falling,you,fall,VERB,you,falling,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,939,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,950,both,1,surface_forms,you,going,you,go,VERB,you,going,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,952,both,1,surface_forms,you,hiding,you,hide,VERB,you,hiding,you,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,953,both,1,surface_forms,I,see,i,see,VERB,I,see,i,see,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,967,both,1,surface_forms,you,found,you,find,VERB,you,found,you,find,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,986,both,1,surface_forms,we,like,we,like,VERB,we,like,we,like,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,989,both,1,surface_forms,we,go,we,go,VERB,we,go,we,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,997,both,1,surface_forms,you,see,you,see,VERB,you,see,you,see,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1006,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1018,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1034,both,1,surface_forms,hands,gone,hand,go,VERB,hands,gone,hand,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1036,both,1,surface_forms,hands,sleeping,hand,sleep,VERB,hands,sleeping,hand,sleep,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1039,both,1,surface_forms,they,are,they,be,AUX,they,are,they,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1047,both,1,surface_forms,Jwww,got,jwww,get,VERB,Jwww,got,jwww,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1056,both,1,surface_forms,you,got,you,get,VERB,you,got,you,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1063,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1069,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1080,both,1,surface_forms,foot,hiding,foot,hide,VERB,foot,hiding,foot,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1087,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1092,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1094,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1096,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1104,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1106,both,1,surface_forms,you,will,you,will,AUX,you,will,you,will,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1112,both,1,surface_forms,you,kick,you,kick,VERB,you,kick,you,kick,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1113,both,1,surface_forms,you,must,you,must,AUX,you,must,you,must,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1127,both,1,surface_forms,Granddad,say,granddad,say,VERB,Granddad,say,granddad,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1133,both,1,surface_forms,Granddad,says,granddad,say,VERB,Granddad,says,granddad,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1135,both,1,surface_forms,Granddad,say,granddad,say,VERB,Granddad,say,granddad,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1138,both,1,surface_forms,he,says,he,say,VERB,he,says,he,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1142,both,1,surface_forms,you,said,you,say,VERB,you,said,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1150,both,1,surface_forms,he,thinks,he,think,VERB,he,thinks,he,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1153,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1174,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1203,both,1,surface_forms,you,think,you,think,VERB,you,think,you,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1210,both,1,surface_forms,it,was,it,be,AUX,it,was,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1212,both,1,surface_forms,he,doing,he,do,VERB,he,doing,he,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1216,both,1,surface_forms,I,love,i,love,VERB,I,love,i,love,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1218,both,1,surface_forms,I,love,i,love,VERB,I,love,i,love,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1221,both,1,surface_forms,you,love,you,love,VERB,you,love,you,love,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1252,both,1,surface_forms,Mummy,go,mummy,go,VERB,Mummy,go,mummy,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1253,both,1,surface_forms,you,stay,you,stay,VERB,you,stay,you,stay,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1261,both,1,surface_forms,you,stay,you,stay,VERB,you,stay,you,stay,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1267,both,1,surface_forms,I,want,i,want,VERB,I,want,i,want,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1273,both,1,surface_forms,you,say,you,say,VERB,you,say,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1274,both,1,surface_forms,you,say,you,say,VERB,you,say,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1286,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1287,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1287,both,1,surface_forms,you,look,you,look,VERB,you,look,you,look,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1291,both,1,surface_forms,I,say,i,say,VERB,I,say,i,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1291,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1298,both,1,surface_forms,you,got,you,get,VERB,you,got,you,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1308,both,1,surface_forms,you,got,you,get,VERB,you,got,you,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1310,both,1,surface_forms,you,got,you,get,VERB,you,got,you,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1314,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1334,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1342,both,1,surface_forms,you,do,you,do,VERB,you,do,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1350,both,1,surface_forms,you,fall,you,fall,VERB,you,fall,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1353,both,1,surface_forms,you,break,you,break,VERB,you,break,you,break,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1353,both,1,surface_forms,you,fall,you,fall,VERB,you,fall,you,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1364,both,1,surface_forms,it,makes,it,make,VERB,it,makes,it,make,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1379,both,1,surface_forms,he,got,he,get,VERB,he,got,he,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1390,both,1,surface_forms,who,says,who,say,VERB,who,says,who,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1413,both,1,surface_forms,you,look,you,look,VERB,you,look,you,look,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1445,both,1,surface_forms,who,says,who,say,VERB,who,says,who,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1448,both,1,surface_forms,you,sing,you,sing,VERB,you,sing,you,sing,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1452,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1452,both,1,surface_forms,who,says,who,say,VERB,who,says,who,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1456,both,1,surface_forms,bear,says,bear,say,VERB,bear,says,bear,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1462,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1463,both,1,surface_forms,who,says,who,say,VERB,who,says,who,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1471,both,1,surface_forms,you,say,you,say,VERB,you,say,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1485,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1486,both,1,surface_forms,who,says,who,say,VERB,who,says,who,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1507,both,1,surface_forms,head,hurts,head,hurt,VERB,head,hurts,head,hurt,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1514,both,1,surface_forms,I,said,i,say,VERB,I,said,i,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1518,both,1,surface_forms,it,is,it,be,AUX,it,is,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1536,both,1,surface_forms,it,gone,it,go,VERB,it,gone,it,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1562,both,1,surface_forms,you,hiding,you,hide,VERB,you,hiding,you,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1565,both,1,surface_forms,you,hide,you,hide,VERB,you,hide,you,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1573,both,1,surface_forms,you,looking,you,look,VERB,you,looking,you,look,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1575,both,1,surface_forms,you,looking,you,look,VERB,you,looking,you,look,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1580,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1582,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1598,both,1,surface_forms,you,reading,you,read,VERB,you,reading,you,read,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1600,both,1,surface_forms,you,reading,you,read,VERB,you,reading,you,read,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1622,both,1,surface_forms,he,is,he,be,AUX,he,is,he,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1637,both,1,surface_forms,you,say,you,say,VERB,you,say,you,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1653,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1654,both,1,surface_forms,you,had,you,have,VERB,you,had,you,have,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1656,both,1,surface_forms,you,were,you,be,AUX,you,were,you,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1659,both,1,surface_forms,you,looking,you,look,VERB,you,looking,you,look,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1666,both,1,surface_forms,you,had,you,have,VERB,you,had,you,have,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1685,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1686,both,1,surface_forms,he,fall,he,fall,VERB,he,fall,he,fall,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1698,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1709,both,1,surface_forms,you,doing,you,do,VERB,you,doing,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1715,both,1,surface_forms,you,done,you,do,VERB,you,done,you,do,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1718,both,1,surface_forms,you,sit,you,sit,VERB,you,sit,you,sit,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1722,both,1,surface_forms,we,go,we,go,VERB,we,go,we,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1733,both,1,surface_forms,I,love,i,love,VERB,I,love,i,love,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1755,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1758,both,1,surface_forms,I,know,i,know,VERB,I,know,i,know,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1766,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1767,both,1,surface_forms,I,think,i,think,VERB,I,think,i,think,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1771,both,1,surface_forms,you,going,you,go,VERB,you,going,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1772,both,1,surface_forms,you,going,you,go,VERB,you,going,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1775,both,1,surface_forms,you,going,you,go,VERB,you,going,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1783,both,1,surface_forms,you,want,you,want,VERB,you,want,you,want,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1794,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1800,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1804,both,1,surface_forms,you,go,you,go,VERB,you,go,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1806,both,1,surface_forms,you,talking,you,talk,VERB,you,talking,you,talk,VERB
